<<<<<<< HEAD
0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100
0.10101, -1, -0.638084, -0.530322, -0.514111, -0.416306, -0.413001, -0.382166, -0.490382, -0.435866, -0.417784, -0.403764, -0.403215, -0.430806, -0.358527, -0.407451, -0.401533, -0.332139, -0.413903, -0.430161, -0.415879, -0.420101, -0.412449, -0.445458, -0.413637, -0.430231, -0.422577, -0.395671, -0.395048, -0.407644, -0.404922, -0.380062, -0.446302, -0.412479, -0.403502, -0.416977, -0.421393, -0.406797, -0.406473, -0.392514, -0.397887, -0.433838, -0.382641, -0.416354, -0.397306, -0.392788, -0.404625, -0.430795, -0.383889, -0.428558, -0.381051, -0.405361, -0.402517, -0.388663, -0.382987, -0.400677, -0.401006, -0.416104, -0.400521, -0.397981, -0.415507, -0.376038, -0.410513, -0.426981, -0.406991, -0.384695, -0.420239, -0.386469, -0.398067, -0.402768, -0.396238, -0.386626, -0.386316, -0.38521, -0.393368, -0.405655, -0.401135, -0.404966, -0.411461, -0.392393, -0.412955, -0.386196, -0.389076, -0.393412, -0.397913, -0.395348, -0.397147, -0.408189, -0.370503, -0.384211, -0.388456, -0.388089, -0.399663, -0.41909, -0.413067, -0.405514, -0.380542, -0.402604, -0.401737, -0.402939, -0.412139
0.111111, -1, -0.638084, -0.484112, -0.537125, -0.552056, -0.434379, -0.463021, -0.422113, -0.410776, -0.46635, -0.413289, -0.394741, -0.422081, -0.398247, -0.350669, -0.464916, -0.355969, -0.379689, -0.405414, -0.417294, -0.389112, -0.420391, -0.413946, -0.42019, -0.396533, -0.361034, -0.371927, -0.390181, -0.43356, -0.438143, -0.408362, -0.375856, -0.382046, -0.418189, -0.396116, -0.396991, -0.368379, -0.403511, -0.390504, -0.37697, -0.410797, -0.386849, -0.357362, -0.406466, -0.395501, -0.379827, -0.37574, -0.367603, -0.421035, -0.362103, -0.399456, -0.40811, -0.374694, -0.398323, -0.370391, -0.411958, -0.395229, -0.391695, -0.368727, -0.406577, -0.380629, -0.375649, -0.369089, -0.388221, -0.386016, -0.37268, -0.401391, -0.384234, -0.369092, -0.392724, -0.392635, -0.3818, -0.396198, -0.381315, -0.366212, -0.376266, -0.39969, -0.390405, -0.375391, -0.387063, -0.371261, -0.393463, -0.397056, -0.391739, -0.391007, -0.382678, -0.383521, -0.358179, -0.381831, -0.361213, -0.365025, -0.404879, -0.352565, -0.396494, -0.368584, -0.405297, -0.375867, -0.379064, -0.379977, -0.365592
0.121212, -1, -0.588084, -0.439911, -0.411273, -0.479275, -0.441423, -0.449351, -0.36271, -0.443699, -0.359536, -0.369396, -0.396961, -0.443091, -0.351577, -0.462265, -0.432745, -0.376463, -0.371834, -0.379994, -0.415687, -0.444817, -0.402972, -0.443979, -0.373604, -0.383068, -0.393723, -0.384878, -0.359322, -0.392988, -0.37961, -0.414918, -0.375214, -0.343496, -0.366951, -0.415464, -0.380419, -0.415611, -0.379384, -0.411679, -0.369631, -0.415844, -0.355573, -0.374213, -0.379126, -0.38463, -0.396185, -0.389337, -0.415206, -0.369607, -0.397712, -0.376364, -0.371041, -0.367406, -0.381989, -0.366559, -0.394508, -0.387271, -0.353436, -0.375494, -0.364391, -0.360363, -0.374607, -0.375837, -0.34646, -0.375614, -0.353388, -0.366263, -0.366263, -0.395174, -0.377333, -0.403713, -0.35542, -0.364628, -0.382651, -0.381163, -0.36387, -0.374132, -0.385103, -0.373692, -0.381672, -0.372733, -0.377302, -0.394346, -0.364337, -0.351713, -0.352743, -0.376827, -0.360513, -0.350869, -0.388034, -0.369234, -0.356729, -0.401792, -0.400336, -0.349552, -0.356913, -0.377407, -0.356952, -0.368653, -0.36809
0.131313, -1, -0.557398, -0.509226, -0.427575, -0.446319, -0.455801, -0.505359, -0.471941, -0.445309, -0.39133, -0.365954, -0.402442, -0.339354, -0.388971, -0.382976, -0.360021, -0.381437, -0.418986, -0.423093, -0.384628, -0.389634, -0.34789, -0.333292, -0.403621, -0.390904, -0.410756, -0.382909, -0.373397, -0.367814, -0.380801, -0.354524, -0.360199, -0.360442, -0.41619, -0.395567, -0.373115, -0.365776, -0.373782, -0.355231, -0.361594, -0.344542, -0.355104, -0.374993, -0.360449, -0.346908, -0.367999, -0.33814, -0.386042, -0.369613, -0.3728, -0.367442, -0.377525, -0.388791, -0.361612, -0.368145, -0.366359, -0.379916, -0.377736, -0.365939, -0.342341, -0.376966, -0.379552, -0.343906, -0.35954, -0.347492, -0.380754, -0.374141, -0.372687, -0.361671, -0.40298, -0.372873, -0.345739, -0.347888, -0.376933, -0.377074, -0.368105, -0.353525, -0.35053, -0.36559, -0.34435, -0.385033, -0.386249, -0.359774, -0.358815, -0.369593, -0.363966, -0.372516, -0.353596, -0.370837, -0.371289, -0.365977, -0.33968, -0.3437, -0.35649, -0.363507, -0.33757, -0.339455, -0.375136, -0.362091, -0.340003
0.141414, -1, -0.553426, -0.434979, -0.427468, -0.424032, -0.397926, -0.423022, -0.428492, -0.357843, -0.332952, -0.43767, -0.399539, -0.38323, -0.389266, -0.361357, -0.393932, -0.458378, -0.39244, -0.430957, -0.363883, -0.362719, -0.374481, -0.403814, -0.347931, -0.342834, -0.373878, -0.390299, -0.396628, -0.409938, -0.312784, -0.345545, -0.355041, -0.351623, -0.369798, -0.351948, -0.332703, -0.347998, -0.339412, -0.342312, -0.364009, -0.364903, -0.369543, -0.344154, -0.338296, -0.337179, -0.385207, -0.361617, -0.372367, -0.377053, -0.351691, -0.362221, -0.379357, -0.38993, -0.369983, -0.378313, -0.346493, -0.330536, -0.342179, -0.347315, -0.347823, -0.338184, -0.34329, -0.331643, -0.37265, -0.351722, -0.332867, -0.335999, -0.335773, -0.344616, -0.308321, -0.356775, -0.358634, -0.349574, -0.358279, -0.350885, -0.367251, -0.350396, -0.359656, -0.347687, -0.34942, -0.331724, -0.344212, -0.321209, -0.354548, -0.335213, -0.357276, -0.359914, -0.328204, -0.371325, -0.357766, -0.341541, -0.32508, -0.346004, -0.354372, -0.336416, -0.348784, -0.33292, -0.334265, -0.346236, -0.34481
0.151515, -1, -0.542056, -0.475892, -0.450482, -0.431076, -0.362207, -0.461149, -0.366946, -0.476495, -0.363407, -0.404672, -0.333321, -0.33177, -0.322592, -0.347783, -0.385779, -0.32045, -0.364915, -0.338249, -0.371652, -0.33319, -0.390732, -0.333331, -0.351224, -0.384484, -0.334414, -0.382853, -0.340482, -0.3232, -0.351764, -0.328186, -0.354873, -0.361243, -0.35842, -0.308555, -0.31541, -0.328379, -0.352416, -0.312975, -0.348436, -0.36189, -0.360907, -0.336823, -0.341071, -0.383125, -0.346235, -0.357374, -0.311237, -0.298467, -0.346427, -0.313124, -0.35357, -0.369758, -0.346292, -0.306132, -0.305702, -0.377909, -0.353967, -0.339374, -0.330461, -0.317043, -0.32918, -0.337985, -0.337971, -0.351185, -0.321437, -0.31527, -0.36226, -0.334215, -0.334721, -0.347359, -0.306331, -0.311858, -0.337532, -0.331936, -0.340456, -0.329206, -0.355809, -0.350536, -0.331117, -0.323741, -0.343895, -0.335829, -0.351848, -0.325243, -0.327731, -0.34792, -0.346285, -0.352564, -0.302349, -0.321632, -0.328723, -0.336773, -0.333957, -0.322648, -0.321867, -0.319552, -0.322806, -0.331989, -0.345726
0.161616, -1, -0.422741, -0.420093, -0.390943, -0.37186, -0.41689, -0.418216, -0.402967, -0.454179, -0.383123, -0.361414, -0.33077, -0.339341, -0.32452, -0.361829, -0.348673, -0.36488, -0.339947, -0.351006, -0.350012, -0.386336, -0.372084, -0.314232, -0.35156, -0.307877, -0.35304, -0.349306, -0.328959, -0.351585, -0.336262, -0.342051, -0.33821, -0.34895, -0.334419, -0.358318, -0.312894, -0.312804, -0.319661, -0.326954, -0.324862, -0.341689, -0.33137, -0.335412, -0.326752, -0.324632, -0.294501, -0.361691, -0.331869, -0.317332, -0.330795, -0.318857, -0.314842, -0.328671, -0.335265, -0.333582, -0.310257, -0.313662, -0.336478, -0.308741, -0.336807, -0.307988, -0.323036, -0.320691, -0.317247, -0.308337, -0.330352, -0.329804, -0.330456, -0.311883, -0.301168, -0.321013, -0.321887, -0.318595, -0.317505, -0.315672, -0.321869, -0.333498, -0.309991, -0.317035, -0.306795, -0.311032, -0.300157, -0.318799, -0.33383, -0.309402, -0.338673, -0.328435, -0.311278, -0.314402, -0.301144, -0.329479, -0.303992, -0.317492, -0.335385, -0.313448, -0.301344, -0.327416, -0.302456, -0.326739, -0.304957
0.171717, -1, -0.529681, -0.466303, -0.412605, -0.436621, -0.287829, -0.415965, -0.332687, -0.339582, -0.377693, -0.343748, -0.367198, -0.292027, -0.310404, -0.351007, -0.358153, -0.306261, -0.297248, -0.353905, -0.340934, -0.333708, -0.314303, -0.296713, -0.290153, -0.305854, -0.288508, -0.33649, -0.314851, -0.320043, -0.349801, -0.33514, -0.319123, -0.323944, -0.322725, -0.325896, -0.334972, -0.30418, -0.329436, -0.307091, -0.313692, -0.309568, -0.317077, -0.311631, -0.325381, -0.277962, -0.320517, -0.3253, -0.328575, -0.330548, -0.335243, -0.316496, -0.312985, -0.339689, -0.305106, -0.306257, -0.307866, -0.300477, -0.329931, -0.307347, -0.290258, -0.281014, -0.32068, -0.318283, -0.305503, -0.330987, -0.306285, -0.310877, -0.313436, -0.306397, -0.319963, -0.276542, -0.311104, -0.332482, -0.30239, -0.283846, -0.300286, -0.306608, -0.30067, -0.322581, -0.30225, -0.302443, -0.296549, -0.295667, -0.318303, -0.33163, -0.300332, -0.320087, -0.333162, -0.329294, -0.325335, -0.296333, -0.325033, -0.315748, -0.315143, -0.31298, -0.311751, -0.322385, -0.296872, -0.297158, -0.317935
0.181818, -1, -0.511371, -0.335346, -0.35966, -0.407908, -0.381968, -0.274819, -0.364449, -0.364953, -0.345932, -0.291566, -0.331461, -0.359426, -0.336776, -0.299793, -0.323182, -0.365987, -0.294256, -0.285987, -0.380968, -0.306326, -0.321476, -0.290529, -0.351471, -0.298072, -0.327419, -0.319293, -0.288006, -0.291558, -0.311802, -0.307219, -0.305074, -0.305328, -0.335369, -0.321949, -0.280505, -0.303161, -0.329538, -0.292411, -0.30403, -0.322125, -0.297566, -0.305614, -0.343426, -0.298287, -0.335389, -0.290479, -0.299042, -0.300944, -0.28804, -0.275475, -0.305313, -0.298774, -0.2759, -0.28594, -0.314246, -0.317713, -0.295717, -0.32765, -0.313128, -0.308928, -0.290389, -0.287809, -0.316107, -0.29045, -0.290137, -0.30143, -0.295221, -0.299071, -0.323047, -0.315183, -0.287798, -0.320715, -0.327599, -0.295767, -0.280466, -0.276399, -0.270264, -0.293462, -0.301201, -0.287371, -0.305008, -0.29769, -0.290777, -0.286475, -0.290942, -0.271528, -0.289654, -0.303748, -0.296064, -0.287626, -0.292609, -0.303854, -0.29791, -0.282887, -0.268994, -0.296234, -0.289435, -0.29585, -0.296609
0.191919, -1, -0.507398, -0.48813, -0.325482, -0.365458, -0.317452, -0.352909, -0.251764, -0.384439, -0.355136, -0.302241, -0.293724, -0.30754, -0.334586, -0.328115, -0.322137, -0.26215, -0.324207, -0.289331, -0.342399, -0.327128, -0.283142, -0.302659, -0.316604, -0.277608, -0.317693, -0.320799, -0.357879, -0.304765, -0.322719, -0.322462, -0.308049, -0.319799, -0.263464, -0.319798, -0.292595, -0.321251, -0.292443, -0.292349, -0.311542, -0.30269, -0.294835, -0.309203, -0.319798, -0.330555, -0.276361, -0.304412, -0.281786, -0.303659, -0.304022, -0.272788, -0.288601, -0.301317, -0.273382, -0.308725, -0.287128, -0.267263, -0.267869, -0.297859, -0.280454, -0.297888, -0.285081, -0.280069, -0.307216, -0.307772, -0.271687, -0.294658, -0.267911, -0.274166, -0.275977, -0.299199, -0.274477, -0.265557, -0.275678, -0.273717, -0.272603, -0.288453, -0.28194, -0.291544, -0.285737, -0.278392, -0.295792, -0.284269, -0.257185, -0.290908, -0.294912, -0.297716, -0.273158, -0.266136, -0.275864, -0.27428, -0.29089, -0.271366, -0.277634, -0.289376, -0.258427, -0.291332, -0.281729, -0.295349, -0.260706
0.20202, -1, -0.538084, -0.396349, -0.338304, -0.390906, -0.4004, -0.357844, -0.364363, -0.400214, -0.300732, -0.326479, -0.295216, -0.263546, -0.306261, -0.276676, -0.328431, -0.232455, -0.290869, -0.306286, -0.270375, -0.297217, -0.32461, -0.307955, -0.290158, -0.305813, -0.278183, -0.272433, -0.349277, -0.287925, -0.30246, -0.255751, -0.245325, -0.274728, -0.318377, -0.272394, -0.277657, -0.276826, -0.260897, -0.296072, -0.260704, -0.304816, -0.280353, -0.311851, -0.314812, -0.269878, -0.293119, -0.275796, -0.309466, -0.273391, -0.287674, -0.286595, -0.274165, -0.28646, -0.289692, -0.279833, -0.287872, -0.280986, -0.292305, -0.294882, -0.269409, -0.306655, -0.270512, -0.270608, -0.275828, -0.298533, -0.275801, -0.269834, -0.273169, -0.252191, -0.25573, -0.270588, -0.253037, -0.277367, -0.260335, -0.238861, -0.274866, -0.255111, -0.268574, -0.269701, -0.268811, -0.269442, -0.285492, -0.259959, -0.290554, -0.298488, -0.270057, -0.260874, -0.262477, -0.239407, -0.277913, -0.267709, -0.263587, -0.234598, -0.26102, -0.269788, -0.254911, -0.24903, -0.251917, -0.29486, -0.265457
0.212121, -1, -0.542056, -0.468312, -0.307674, -0.374587, -0.306454, -0.4226, -0.332559, -0.344768, -0.329012, -0.320641, -0.333857, -0.330433, -0.239266, -0.272393, -0.285632, -0.294869, -0.32468, -0.298291, -0.320246, -0.301179, -0.310942, -0.262156, -0.259439, -0.280655, -0.299018, -0.25227, -0.278901, -0.295099, -0.264124, -0.273529, -0.285407, -0.22324, -0.265747, -0.283011, -0.24975, -0.263976, -0.292244, -0.272576, -0.276325, -0.24262, -0.264012, -0.285496, -0.246719, -0.278167, -0.27583, -0.285398, -0.248294, -0.244161, -0.269762, -0.283837, -0.249624, -0.262141, -0.263052, -0.273932, -0.264063, -0.251102, -0.244001, -0.283631, -0.272572, -0.299972, -0.261826, -0.256596, -0.258218, -0.268992, -0.246574, -0.261947, -0.237211, -0.269749, -0.257129, -0.261024, -0.250996, -0.250312, -0.251113, -0.244961, -0.249257, -0.266751, -0.253222, -0.254113, -0.235275, -0.259913, -0.269548, -0.250815, -0.255934, -0.244891, -0.267087, -0.257482, -0.258063, -0.238379, -0.261317, -0.257611, -0.246149, -0.248854, -0.238388, -0.241003, -0.263286, -0.255004, -0.278427, -0.245762, -0.231871
